1,1,7,14,You,We love you very very much* and we always will.,1,kidsAttitude,midGain,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,7,15,Description,After a few more questions* we put the kids back to bed and leave the room.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,7,16,Wife,Thank you for doing this with me. I know it must be really hard.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,7,17,You,All that matters is that the kids are okay through all of this.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,7,18,Wife,You’re right. We can discuss the other stuff later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,7,19,Description,The two of us head to bed. It feels weird* sleeping there beside someone who just asked for a divorce* but at least it’s better than sleeping on the couch. I finally manage to drift off* dreading the day that I’m about to wake up to.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,8,0,You,Your mother has decided she doesn’t love us anymore. She’s leaving us all.,2,wifeAttitude,lowLoss,youAttitude,lowGain,,,,,,,,,,,,,,,,,,,,,,,
1,1,8,1,Girl,What!?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,8,2,Boy,How could she do that to us!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,8,3,You,I don’t know kids* I just don’t know.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,8,4,Description,It feels good to put the blame on her* after all it pretty much is all her fault anyway. I know that* eventually* she’s going to find out about this* but for now* I feel a little better.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,8,5,Description,After a few more minutes of venting with the kids* I tuck them back into bed and head back to my bedroom.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,8,6,Wife,How’d it go?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,8,7,You,Yeah* really good. I think they’re going to be okay.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,8,8,Wife,That’s great.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,8,9,Description,WifeName lets out a huge yawn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,8,10,Wife,You can tell me more about it in the morning. For now* I really need to get to sleep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,8,11,You,Me too.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,8,12,Description,The two of us fall asleep* making sure to keep to our sides of the bed. I can barely sleep* eventually dropping into unconsciousness hours later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9,0,Description,Looking down at KidGirlName’s face* her eyes filling with tears* I instantly crumble.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9,1,You,No* no* honey it’s not your fault at all. It’s my fault.,2,kidsAttitude,lowLoss,youAttitude,highLoss,,,,,,,,,,,,,,,,,,,,,,,
1,1,9,2,Description,The kids’ faces immediately change.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9,3,Boy,What did you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9,4,You,Well when I say my fault* I don’t mean totally my fault.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9,5,Description,It's too late. I can see it in their eyes* I’ve made myself the bad guy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9,6,Boy,Did you hurt her?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9,7,You,No! No* I mean* emotionally maybe?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9,8,Description,Every word that comes out of my mouth seems to be the wrong one. No matter how hard I try* I just keep making things worse. Eventually* I decide to cut my losses.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9,9,You,We can talk more in the morning. You guys need to get some sleep* you’ve got school tomorrow.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9,10,Boy,Whatever.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9,11,Description,The kids refuse to give me a hug goodnight* and I head to the bedroom* totally defeated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9,12,Wife,How’d it go?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9,13,Description,I ignore WifeName completely* climbing into bed fully clothed and pretending to fall asleep. I spend the entire night coming up with ways to try to win the kids back* eventually falling asleep to dreams of a week-long Christmas and fortnightly trips to Disneyland.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10,0,You,… Yep. You guys did it.,2,kidsAttitude,highLoss,youAttitude,lowLoss,,,,,,,,,,,,,,,,,,,,,,,
1,1,10,1,Description,I’m not sure why I said that* but I’ve got to stick with it now.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10,2,You,Yeah* uh* we just couldn’t handle having such terrible kids. It put so much pressure on our marriage that eventually we had to have a divorce.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10,3,Description,KidBoyName seems frozen in shock* while KidGirlName starts bawling her eyes out. You don’t always know when you’ve screwed up as a parent* but boy* this is a big one.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10,4,You,There there… don’t cry. Please.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10,5,Boy,Are we going to get put up for adoption?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10,6,You,No* don’t be silly. Your mother and I will just take turns looking after you guys so we can get some rest.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10,7,Description,KidGirlName starts crying even harder. I need to get out of here before I make things any worse.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10,8,You,So… yep. Great chat. See you guys tomorrow.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10,9,Description,I practically sprint out of the room* racing back to my bedroom.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10,10,Wife,How’d it go?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10,11,You,Uh* yep* good. The kids are a little upset of course but I’m sure they’ll be better in the morning. Anyway I really have to get to bed so I’ll talk more tomorrow. Night.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10,12,Description,I flip over and quickly pretend to fall asleep. I spend the entire night dreading seeing the kids tomorrow. They are most definitely not attending my funeral when I die.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,11,0,You,No* it’s not your fault* it’s not anyone’s fault.,1,kidsAttitude,lowGain,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,11,1,Girl,Then why are you guys getting a divorce?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,11,2,You,Sometimes* people just grow apart. Even if no one does anything wrong.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,11,3,Boy,Are you going to grow apart from us?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,11,4,You,Of course not.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,11,5,Description,I give KidBoyName a hug and ruffle his hair.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,11,6,You,Your mother and I love you both very much* and that will never change.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,11,7,Description,I tuck them both back into bed* happy with how the conversation had gone. I head back to my bedroom.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,11,8,Wife,How’d it go?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,11,9,You,Good. It went really well. They understand that it’s no one’s fault and that we both still love them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,11,10,Wife,Thank you. I really appreciate you doing that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,11,11,Description,I smile and climb into bed. Neither of us know quite where to lie with our new situation* but we manage to get to sleep without too much trouble.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,0,Description,The breakfast table is remarkably quiet. No one quite knows what to say* so we just eat our scrambled eggs in complete silence.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,1,Wife,Make sure you’ve got everything packed for school.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,2,Boy,I do.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,3,Girl,Me too.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,4,Wife,That’s good.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,5,Description,The stress and awkwardness is suffocating. Just when I think I might pass out* an angel appears in the doorway.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,6,Dog,Woof!,1,youAttitude,midGain,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,7,You,Hey DogName! How’s my little buddy doing!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,8,Description,I run over to DogName and scratch him behind the ear. Just looking at his face makes me feel like everything’s going to be alright.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,9,Boy,DogName!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,10,Girl,DogName!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,11,Description,The kids run over and start showering him with love and affection. For just a moment* everything feels normal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,12,Wife,Okay kids* let’s let DogName breathe. It’s time for school.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,13,Girl,Awwww!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,14,Wife,He'll be here when you get home. Come on* let’s go.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,15,Description,The kids reluctantly grab their bags and head off for school. As they head out the door* WifeName turns back to me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,16,Wife,I’ll see you tonight after work. Have a nice day.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,17,You,Yeah* you too.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,18,Description,The three of them head out the door and I turn back to DogName.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,19,You,What do you think bud. Should I go to work?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,20,Dog,Woof!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,12,21,You,That’s what I think too.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,13,0,Description,I let out a sigh. DogName is right* I can’t wallow in self-pity. I need to keep going to work* just like I always do* so the kids don’t feel like things are changing too much.,1,youAttitude,lowLoss,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,13,1,You,You are wise beyond your years DogName. Your dog years even.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,13,2,Dog,Woof!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,13,3,Description,I pack up my things and head off for work.,,,,,,,,,,,,WentToWork,,,,,,,,,,,,,,,,
2,2,14,0,Description,I look deep into his doggy eyes and just know that I can’t leave him.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,14,1,You,Okay fine* you’ve convinced me. Let’s have some fun!,3,dogAttitude,midGain,wifeAttitude,lowLoss,youAttitude,midGain,,,,,,,,,,,,,,,,,,,,,
2,2,14,2,Dog,Woof!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,14,3,Description,I spend the rest of the morning playing with DogName. WifeName is going to be so mad when she finds out* but for now I definitely needed this.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,15,0,Description,The table is still pretty quiet during meals* but at least I no longer feel like I’m about to lose consciousness.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,15,1,Wife,PlayerName* can I ask you for a favour?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,15,2,You,Uh* sure* what is it?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,15,3,Wife,A couple of people from work are going out for drinks after our shift* so I was wondering if you could pick up the kids from school today so I can go.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,16,0,You,Yeah* sure* I can do that. It’ll be good to spend some time with the kids.,2,wifeAttitude,lowGain,kidsAttitude,midGain,,,,,,,,,,,,,,,,,,,,,,,
3,4,16,1,Wife,Thank you PlayerName* I really appreciate it.,,,,,,,,,,,,PickingKidsUp,,,,,,,,,,,,,,,,
3,4,17,2,Boy,Yay* dad pick up!,,,,,,,,,,,,,Attitude,kidsAttitude,GreaterThan,50,,,,,,,,,,,,
3,4,17,3,Girl,Can we get ice cream on the way home?,1,youAttitude,lowGain,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,17,4,Description,I laugh. I’m already looking forward to picking them up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,17,5,You,Only if you guys are good at school. I want to hear all about your day when I come get you!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,17,6,Wife,Well in order for that to happen they’ll have to get to school on time. Come on kids* time to go.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,17,7,Description,The kids run up and give me a hug before heading out to school. I need to make sure not to forget to pick them up this afternoon.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,18,0,Boy,Does he have to?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,18,1,Girl,Can you pick us up Mum? Pleeeeease?,1,youAttitude,lowLoss,,,,,,,,,,Attitude,kidsAttitude,LessThan,50,,,,,,,,,,,,
3,4,18,2,Wife,Sorry kids* I’ll be able to pick you up tomorrow. Besides* this is a good chance to spend some time with Dad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,18,3,Description,I can’t blame them for reacting this way after how I’ve acted recently* but it still really hurts.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,18,4,You,If you guys are good* we can get ice cream on the way home.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,18,5,Description,They stop and think for a second* before smiling.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,18,6,Boy,Okay* deal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,18,7,Wife,Great! Then we’re all in agreement. Now come on* it’s time for school. Let’s get in the car.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,18,8,Description,The kids grab their stuff and head to the car. Oh well* at least it’s a start. Now I just have to make sure not to forget to pick them up this afternoon.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,19,0,You,Sorry* I can’t. I’m running pretty behind at work.,,,,,,,,,,,,,Attitude,wifeAttitude,GreaterThan,40,Action,WentToWork,TRUE,,,,,,,,,
3,4,19,1,Wife,Oh… okay* that’s fair. I guess I can pick them up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,19,2,Girl,Does Dad not want to spend time with us?,2,kidsAttitude,lowLoss,youAttitude,midLoss,,,,,,,,,,,,,,,,,,,,,,,
3,4,19,3,You,No sweetie* that’s not it at all. I just have a lot of work to catch up on. We’ll spend time together some other time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,19,4,Wife,Come on kids* it’s time to leave for school.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,19,5,Description,The kids grab their bags and leave for school. I feel absolutely terrible for not agreeing to pick them up* but it’s too late to change it now.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,20,0,Wife,Are you kidding me?,3,wifeAttitude,highLoss,kidsAttitude,midLoss,youAttitude,midLoss,,,,,,Attitude,wifeAttitude,LessThan,40,Action,WentToWork,FALSE,,,,,,,,,
3,4,20,1,You,Look* sometimes we have to make sacrifices. I really need to catch up on work* I’m sorry if that messes up your plans.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,20,2,Wife,You know* I might agree with you if I had ever seen you make a sacrifice for this family. But as far as I’m aware* every sacrifice that gets made has to be made by me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,20,3,You,That’s not fair! I make sacrifices all the time!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,20,4,Wife,This isn’t the time* we can discuss this later. I need to take the kids to school now.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,20,5,Description,WifeName storms out of the house with the kids in tow. I have a feeling this isn’t going to be the last time I hear about this.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,21,0,Description,I need to remember to pick the kids up. WifeName would be a total nightmare if I forgot. She’d never stop bringing it up. Ever.,,,,,,,,,,,,,,,,,Action,PickingKidsUp,TRUE,,,,,,,,,
3,5,22,0,Description,The kids race into the car* both of them speaking at such a rapid rate that I can’t make out what either is saying.,,,,,,,,,,,,,Attitude,kidsAttitude,GreaterThan,50,,,,,,,,,,,,
3,5,22,1,You,Okay okay* calm down! One at a time please.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,22,2,Boy,Today* at school* there was this frog on the oval* and I touched it!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,22,3,Girl,I got an A on my math test!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,22,4,You,Wow! That’s very impressive both of you. You know what I think that deserves? Ice cream!,2,kidsAttitude,highGain,youAttitude,midGain,,,,,,,,,,,,,,,,,,,,,,,
3,5,22,5,Description,The car erupts with shouts of joy. KidBoyName’s face goes so red I’m worried he might explode.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,22,6,Boy,ICE CREAM!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,22,7,Description,The kids sing some song about ice cream that I’ve never heard before the entire way to the shops* and race to pick out what flavours they want. By the time we get home* they both look exhausted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,22,8,You,Okay kids* make sure you get all your homework done before Mum gets home. Can you do that?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,22,9,Girl,Do we get more ice cream if we do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,22,10,You,Only if you’re very quick.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,22,11,Description,With that both of the kids dart off to their room without another word. I drop down on the couch and attempt to catch my breath.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,23,0,Description,The kids get into the car and I’m met with total silence.,,,,,,,,,,,,,Attitude,kidsAttitude,LessThan,50,,,,,,,,,,,,
3,6,23,1,You,So… How was school?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,23,2,Boy,Good.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,23,3,Girl,Good.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,23,4,Description,I didn’t want to have to do this straight away* but it’s time to pull out the big guns.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,23,5,You,So do you guys remember what we’re getting on the way home?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,23,6,Description,A small smile appears on their faces.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,23,7,Girl,Ice cream?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,23,8,You,Yes!,1,kidsAttitude,midGain,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,23,9,Description,Their faces immediately light up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,23,10,Boy,Yay* ice cream!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,23,11,Girl,Can I get chocolate?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,23,12,You,You can get whatever you like.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,23,13,Description,The kids quickly forget that they’re mad at me as we travel to the shops and pick out their ice creams. By the time we get home* it’s almost like nothing is wrong.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,23,14,You,Make sure you guys get all of our homework done before Mum gets home.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,23,15,Boy,Okay dad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
